0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.981777
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,1.580054
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,2.178330
0.072500,0.039500,0.251426,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,2.776607
0.072500,0.039500,0.458852,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,2.178330
0.072500,0.039500,0.666278,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,1.580054
0.072500,0.039500,0.458852,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.981777
0.072500,0.039500,0.251426,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.406030,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,2.013625,0.383500
0.739560,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,1.936667,3.851250,0.383500
1.073090,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,3.757833,5.688876,0.383500
0.739560,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,5.579000,3.851250,0.383500
0.406030,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,3.757833,2.013625,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,1.936667,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.323733,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.549466,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.589420,0.775199,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,1.121840,0.549466,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.125213,0.075000,1.654260,0.323733,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.185925,0.075000,1.121840,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.246638,0.075000,0.589420,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.185925,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.125213,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,0.075000,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.039500,0.044000,0.064500,1.284648,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.247360,0.044000,0.064500,2.494296,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
0.072500,0.455219,0.044000,0.064500,3.703944,0.057000,0.098000,0.087500,0.115500,0.176000,0.383500
